text,preprocessed_text,sentiment,confidence,favorite_count,created_at,location,username,source_dataset
@neohistoria_id Jangan berhenti! Boikot adalah perlawanan kita terhadap penindasan Israel. Teruskan perjuangan kita lanjutkan boikot!,jangan berhenti boikot adalah perlawanan kita terhadap penindasan israel teruskan perjuangan kita lanjutkan boikot,negative,0.5470584034919739,0,Mon Oct 07 16:57:49 +0000 2024,"Bandung, Indonesia",NaylaPSyahila,uploaded_data
@wanfalestine @xxx0501x8 @N11KA4 @ricxxxkiddo Takde isitilaj menolong pun israel negara eksport diamond terbesar negara yg maju pendapatan diorang bukan dari makana f&amp;b yg kita boikot tapi lebih kepada teknologi yg kita guna skrg,takde isitilaj menolong pun israel negara eksport diamond terbesar negara yg maju pendapatan diorang bukan dari makana f amp b yg kita boikot tapi lebih kepada teknologi yg kita guna skrg,negative,0.5936617255210876,0,Mon Oct 07 16:48:11 +0000 2024,,hazzmmm,uploaded_data
@ricxxxkiddo Nanti bila ditanya di akhirat apa sumbangan kamu atas kesengsaraan umat islam Gaza yg ditindas oleh israel harap boleh la jawab depan ALLAH saya dh boikot produk Israel dan harap tiada balasan hukuman diterima disana,nanti bila ditanya di akhirat apa sumbangan kamu atas kesengsaraan umat islam gaza yg ditindas oleh israel harap boleh la jawab depan allah saya dh boikot produk israel dan harap tiada balasan hukuman diterima disana,positive,0.9722175598144531,0,Mon Oct 07 15:36:20 +0000 2024,@bumi,azlanabd79,uploaded_data
@waudira_ Lanjutkan Boikot produk Israel dukung hak asasi manusia,lanjutkan boikot produk israel dukung hak asasi manusia,positive,0.9729930758476257,0,Mon Oct 07 15:34:47 +0000 2024,Indonesia,aswari44820,uploaded_data
@itscinat Solidaritas dengan Palestina Lanjutkan Boikot Israel sekarang,solidaritas dengan palestina lanjutkan boikot israel sekarang,neutral,0.8016355633735657,0,Mon Oct 07 15:33:28 +0000 2024,Indonesia,PrajanaZ38534,uploaded_data
@waudira_ Lanjutkan Boikot Israel hentikan pendudukan ilegal,lanjutkan boikot israel hentikan pendudukan ilegal,neutral,0.7722585797309875,0,Mon Oct 07 15:31:16 +0000 2024,Indonesia,AAbyaz41080,uploaded_data
@yankedaddies Dukung perdamaian Lanjutkan Boikot produk Israel,dukung perdamaian lanjutkan boikot produk israel,neutral,0.9890841841697693,0,Mon Oct 07 15:29:50 +0000 2024,"East Java, Indonesia",FaizaFiona91676,uploaded_data
@silencedisturb @neohistoria_id Nyuruh boikot produk Israel tpi dia sendiri nyari duit &amp; donasi pake X ,nyuruh boikot produk israel tpi dia sendiri nyari duit amp donasi pake x,positive,0.9984865188598633,1,Mon Oct 07 15:29:04 +0000 2024,,Donquient,uploaded_data
@itscinat Lanjutkan Boikot Israel untuk masa depan yang lebih baik,lanjutkan boikot israel untuk masa depan yang lebih baik,positive,0.5428850054740906,0,Mon Oct 07 15:26:53 +0000 2024,"Wonosalam, Indonesia",CahyaNurau73957,uploaded_data
@waudira_ Setiap tindakan kita penting Lanjutkan Boikot Israel,setiap tindakan kita penting lanjutkan boikot israel,neutral,0.6761655211448669,0,Mon Oct 07 15:25:37 +0000 2024,Indonesia,bintangpra25581,uploaded_data
@neohistoria_id 3. Jadi boikot itu tdk akan berdampak apapun bagi sistem keuangan Israle. Mau perang sampai 100 tahun ke depan juga Isrsel sangat bisa membiayai nya dgn dana tidak terbatas. Israel bahkan sudah antisipasi untuk 50 tahun di depan. Bahkan utk perang ruang angkasa juga bisa dia.,3 jadi boikot itu tdk akan berdampak apapun bagi sistem keuangan israle mau perang sampai 100 tahun ke depan juga isrsel sangat bisa membiayai nya dgn dana tidak terbatas israel bahkan sudah antisipasi untuk 50 tahun di depan bahkan utk perang ruang angkasa juga bisa dia,positive,0.7825921773910522,0,Mon Oct 07 15:24:37 +0000 2024,,YokL97,uploaded_data
@yankedaddies Lanjutkan Boikot Israel hentikan kekerasan,lanjutkan boikot israel hentikan kekerasan,neutral,0.831351637840271,0,Mon Oct 07 15:24:20 +0000 2024,"Bumiaji, Indonesia",SatyaRio43757,uploaded_data
@cimotyy Dukung Palestina Lanjutkan Boikot produk Israel,dukung palestina lanjutkan boikot produk israel,neutral,0.7681017518043518,0,Mon Oct 07 15:22:07 +0000 2024,"East Java, Indonesia",adiratna425974,uploaded_data
WAR IS OVER - Lanjutkan Boikot! Anggota Knesset (DPR) #Israel dan mantan wakil kepala #Mossad Ram Ben-Barak pada Sabtu mengatakan bahwa perang yg sedang berlangsung di #Gaza adalah sia2 menegaskan bahwa Israel kalah dan menghadapi keruntuhan ekonomi. https://t.co/aLsKnbcR5K https://t.co/wa5kIKdrHe,war is over lanjutkan boikot anggota knesset dpr israel dan mantan wakil kepala mossad ram ben barak pada sabtu mengatakan bahwa perang yg sedang berlangsung di gaza adalah sia2 menegaskan bahwa israel kalah dan menghadapi keruntuhan ekonomi,neutral,0.5284261107444763,25,Mon Oct 07 15:21:59 +0000 2024,6.5978028°S 106.7992633°E,chillinaris_inc,uploaded_data
@neohistoria_id 1. Hallo. Biar anda bisa lebih pinter. Boikot itu cara lama yg sudah diantisipasi oleh Israel. Ingat israel itu selalu berpikir 20 tahun di depan. Sbg contoh Perang Siber sdh dipikirkan Isrel sejak tahun 1983. Iron Dome itu baru aplikasikan 2014 tapi sdh dipikirkan sejak lama.,1 hallo biar anda bisa lebih pinter boikot itu cara lama yg sudah diantisipasi oleh israel ingat israel itu selalu berpikir 20 tahun di depan sbg contoh perang siber sdh dipikirkan isrel sejak tahun 1983 iron dome itu baru aplikasikan 2014 tapi sdh dipikirkan sejak lama,positive,0.9911178946495056,1,Mon Oct 07 15:13:50 +0000 2024,,YokL97,uploaded_data
@waudira_ Bersama kita kuat Lanjutkan Boikot Israel https://t.co/X7RzTEQ14o,bersama kita kuat lanjutkan boikot israel,negative,0.7600505352020264,0,Mon Oct 07 15:08:45 +0000 2024,Indonesia,azalea90234,uploaded_data
@yankedaddies Lanjutkan Boikot Israel dukung hak-hak Palestina https://t.co/Tm3Si3Rhcd,lanjutkan boikot israel dukung hak hak palestina,positive,0.9483053684234619,0,Mon Oct 07 15:03:48 +0000 2024,Indonesia,BritneyAyl38231,uploaded_data
@itscinat Lanjutkan Boikot Israel dukung hak-hak Palestina https://t.co/e9uUJFVXu1,lanjutkan boikot israel dukung hak hak palestina,positive,0.9483053684234619,0,Mon Oct 07 14:59:32 +0000 2024,Indonesia,kamila73472,uploaded_data
@neohistoria_id Ternyata Danone masih ada hubungan ya dengan Israel Wahh boikot nih,ternyata danone masih ada hubungan ya dengan israel wahh boikot nih,positive,0.9986525177955627,0,Mon Oct 07 13:56:17 +0000 2024,,Stela_lianaa,uploaded_data
@tembefm Hancurkan israel dengan boikot gasss lah lanjutkan boikot,hancurkan israel dengan boikot gasss lah lanjutkan boikot,positive,0.9871489405632019,0,Mon Oct 07 13:56:05 +0000 2024,,werimah,uploaded_data
@konsuItan gak peduli orang bilang apa tetep boikot mengingat ini israel batu nya luar biasa',gak peduli orang bilang apa tetep boikot mengingat ini israel batu nya luar biasa,positive,0.994530975818634,0,Mon Oct 07 13:55:40 +0000 2024,,werimah,uploaded_data
@bersuwara terus boikot sampai Israel mampus,terus boikot sampai israel mampus,positive,0.9992400407791138,0,Mon Oct 07 13:47:48 +0000 2024,Jatinangor,anakdotunpad,uploaded_data
@tembefm Biar hancur tuh israel harus di boikot sih produk nya kaya danone atau kfc atau mcd atau nestle,biar hancur tuh israel harus di boikot sih produk nya kaya danone atau kfc atau mcd atau nestle,positive,0.99880051612854,0,Mon Oct 07 13:46:40 +0000 2024,,Tinggal14c,uploaded_data
@hosgwarts Jangan sampe kita sia kan aksi boikot ini lanjutkan boikot terhadap terafiliasi israel,jangan sampe kita sia kan aksi boikot ini lanjutkan boikot terhadap terafiliasi israel,positive,0.9977349042892456,0,Mon Oct 07 13:45:17 +0000 2024,,Vrabel44,uploaded_data
@hosgwarts Yuk lah bisa dengan aksi boikot semoga bisa nekan ekonomi israel,yuk lah bisa dengan aksi boikot semoga bisa nekan ekonomi israel,neutral,0.9808305501937866,0,Mon Oct 07 13:42:51 +0000 2024,,raniseeeh,uploaded_data
@konsuItan Hari ini lanjutkan boikot nya jangan sebentar karena boikot dampak yang luar biasa terhadap israel,hari ini lanjutkan boikot nya jangan sebentar karena boikot dampak yang luar biasa terhadap israel,positive,0.989673376083374,0,Mon Oct 07 13:40:39 +0000 2024,,raniseeeh,uploaded_data
@sumarni96945 @QianzyZ Boikot dong segala produk israel. Lo gk mikir karyawan yg krj. Lu yg mikir gk ada efek lu boikot. Bloon,boikot dong segala produk israel lo gk mikir karyawan yg krj lu yg mikir gk ada efek lu boikot bloon,positive,0.9990857839584351,0,Mon Oct 07 13:32:40 +0000 2024,,sihapor03,uploaded_data
@neohistoria_id Kfc masih ada kaitannya sama israel ya otw boikot,kfc masih ada kaitannya sama israel ya otw boikot,positive,0.9839620590209961,0,Mon Oct 07 13:28:17 +0000 2024,,Julijulianaaaa3,uploaded_data
@Mdy_Asmara1701 Lanjutkan boikot produk afiliasi israel,lanjutkan boikot produk afiliasi israel,neutral,0.9600149989128113,0,Mon Oct 07 13:23:57 +0000 2024,,silaaaaa80,uploaded_data
@hosgwarts Ada kah yang gak tergetak dengan aksi boikot hato gw aja berasa sakit kalo gak di boikot brand terafiliasi israel lanjut dan boikot nya,ada kah yang gak tergetak dengan aksi boikot hato gw aja berasa sakit kalo gak di boikot brand terafiliasi israel lanjut dan boikot nya,positive,0.9980531930923462,0,Mon Oct 07 13:23:43 +0000 2024,,taritarianw,uploaded_data
@neohistoria_id Wah nih daone produk afiliasi israel harus di boikot,wah nih daone produk afiliasi israel harus di boikot,positive,0.6465945243835449,0,Mon Oct 07 13:23:20 +0000 2024,,silaaaaa80,uploaded_data
@Mdy_Asmara1701 Omset mcd turun biarin aja terus boikot selagi masih terafiliasi israel,omset mcd turun biarin aja terus boikot selagi masih terafiliasi israel,positive,0.9978094696998596,0,Mon Oct 07 13:19:25 +0000 2024,"Jakarta Timur, DKI Jakarta",aniskhaaa,uploaded_data
@ricxxxkiddo Memang israel tetap serang lubnan. Tapi duit royalty berkurang tak bayar kat main mcd? Berkurang? So boikot works. Heran acc macam tu masih orang tgk. Blockkan aje dia.,memang israel tetap serang lubnan tapi duit royalty berkurang tak bayar kat main mcd berkurang so boikot works heran acc macam tu masih orang tgk blockkan aje dia,positive,0.9995118379592896,0,Mon Oct 07 13:16:53 +0000 2024,,apeaje2322222,uploaded_data
@Stakof Paling bener lanjut boikot mcd yg jelas masih affiliasi israel,paling bener lanjut boikot mcd yg jelas masih affiliasi israel,positive,0.9892874956130981,0,Mon Oct 07 13:15:59 +0000 2024,"Jakarta Timur, DKI Jakarta",aniskhaaa,uploaded_data
@nazribiztalk pada saya memang dah tahu pun boikot xkan jejas ekonomi israel secara direct tapi boikot sebab nak bagi isyarat kepada syarikat2 entiti atau brand yg sokong israel secara terang atau sembunyi akan terkesan dengan hasil dari boikot,pada saya memang dah tahu pun boikot xkan jejas ekonomi israel secara direct tapi boikot sebab nak bagi isyarat kepada syarikat2 entiti atau brand yg sokong israel secara terang atau sembunyi akan terkesan dengan hasil dari boikot,positive,0.989719808101654,1,Mon Oct 07 13:14:27 +0000 2024,,zaidikdb,uploaded_data
@Mdy_Asmara1701 Kita dukung terus boikot ke produk2 yg berafiliasi dengan Israel,kita dukung terus boikot ke produk2 yg berafiliasi dengan israel,positive,0.9852478504180908,0,Mon Oct 07 13:09:40 +0000 2024,Indonesia,ZuraZita,uploaded_data
@neohistoria_id SAY NO TO ISRAEL BOIKOT HARUS DI LANJUTKAN,say no to israel boikot harus di lanjutkan,positive,0.6472635269165039,0,Mon Oct 07 13:09:21 +0000 2024,,mimingaluh,uploaded_data
Kenapa ramai kecam member ni? Bukan ke boikot itu pilihan? Kan McDonalds HQ dah beli semua outlet dia dekat israel lepas kes mcd israel bagi free meals tu. Selain daripada kes tu ada bukti ke yang mcd ni bagi duit ke israel?,kenapa ramai kecam member ni bukan ke boikot itu pilihan kan mcdonalds hq dah beli semua outlet dia dekat israel lepas kes mcd israel bagi free meals tu selain daripada kes tu ada bukti ke yang mcd ni bagi duit ke israel,positive,0.9956002235412598,2,Mon Oct 07 13:08:43 +0000 2024,,afifmhmd11,uploaded_data
@Mdy_Asmara1701 Lanjutkan boikot produk israel,lanjutkan boikot produk israel,positive,0.9740636348724365,0,Mon Oct 07 13:08:31 +0000 2024,,Rubi_Rubiana01,uploaded_data
@neohistoria_id Ga kerasa udh setahun aja ya masih trs boikot produk2 yg pro israel sih,ga kerasa udh setahun aja ya masih trs boikot produk2 yg pro israel sih,positive,0.9957807064056396,1,Mon Oct 07 13:08:14 +0000 2024,,apasihna,uploaded_data
@Mdy_Asmara1701 Boikot terus barang2 yg berafiliasi dengan Israel,boikot terus barang2 yg berafiliasi dengan israel,positive,0.9989911913871765,0,Mon Oct 07 13:07:00 +0000 2024,Indonesia,AnantaLetta,uploaded_data
@porkandlar26037 @agama_nusantara @syekh_kyai_lmao @debbieflavi @kleponijo99 @KlavuGheni2 @iphone7decoco @BayuAngora @PaijoKhentirr @sakkusaitna @SKimansu halah palingan gak berani boikot produk utama yahudi/israel yakni: -monoteisme (percaya pd 1 tuhan) -nabi2 &amp; narasi kitab -tradisi spt sunat makanan halal hijab dst beraninya cuma teriak boikot produk yahudi/israel yg ecek2 itu pun produk yg mungkin gak mampu mrk beli kan?,halah palingan gak berani boikot produk utama yahudi israel yakni monoteisme percaya pd 1 tuhan nabi2 amp narasi kitab tradisi spt sunat makanan halal hijab dst beraninya cuma teriak boikot produk yahudi israel yg ecek2 itu pun produk yg mungkin gak mampu mrk beli kan,positive,0.9990209341049194,4,Mon Oct 07 13:06:59 +0000 2024,,mx00711,uploaded_data
@Stakof jgn kasih space untuk israel sihh produk yg terafiliasi sm israel tuh mmg berpengaruh pd mereka mknya nih wajib boikot produk yg terafiliasi sm israel ky mcd pizza hut masi rame tuh,jgn kasih space untuk israel sihh produk yg terafiliasi sm israel tuh mmg berpengaruh pd mereka mknya nih wajib boikot produk yg terafiliasi sm israel ky mcd pizza hut masi rame tuh,positive,0.939120888710022,0,Mon Oct 07 13:06:44 +0000 2024,indonesia,userketujuh,uploaded_data
@fotodakwah Waduhhh otw boikot aqua nihh danone termasuk produk afiliasi israel,waduhhh otw boikot aqua nihh danone termasuk produk afiliasi israel,positive,0.9981912970542908,0,Mon Oct 07 13:06:29 +0000 2024,,Rubi_Rubiana01,uploaded_data
@fotodakwah Semangat boikot barang2 Israel,semangat boikot barang2 israel,negative,0.9161192178726196,0,Mon Oct 07 13:06:04 +0000 2024,Indonesia,AnantaLetta,uploaded_data
@Mdy_Asmara1701 Semangat membantu Palestine boikot barang2 dr Israel,semangat membantu palestine boikot barang2 dr israel,negative,0.9577749967575073,0,Mon Oct 07 13:01:37 +0000 2024,Indonesia,AzuraLetta,uploaded_data
@fotodakwah wah ternyata nescafe afiliasi israel boikot dah ini,wah ternyata nescafe afiliasi israel boikot dah ini,positive,0.9986203908920288,0,Mon Oct 07 12:59:54 +0000 2024,indonesia,userketujuh,uploaded_data
@Mdy_Asmara1701 Gila israel biada banget tuh gw benci boikot aja produk2 nya di Indonesia,gila israel biada banget tuh gw benci boikot aja produk2 nya di indonesia,positive,0.9991010427474976,0,Mon Oct 07 12:58:31 +0000 2024,,DanJenjen,uploaded_data
@Mdy_Asmara1701 McD fanta produk yang ada kaitan dengan Israel cepet-cepet deh kalian boikot,mcd fanta produk yang ada kaitan dengan israel cepet cepet deh kalian boikot,positive,0.997554361820221,0,Mon Oct 07 12:58:06 +0000 2024,Indonesia ,Ailiceeez,uploaded_data
@neohistoria_id banyak korban karna kelakuan Israel maka tugas kita lanjutkan boikot!,banyak korban karna kelakuan israel maka tugas kita lanjutkan boikot,positive,0.997855007648468,0,Mon Oct 07 12:57:13 +0000 2024,Indonesia ,Ailiceeez,uploaded_data
@neohistoria_id Kemarin sempat nya Danone gak terafiliasi Israel padahal jelas terafiliasi banyak lembaga sumber yang menyebut hati2 lanjut boikot pokoo nya,kemarin sempat nya danone gak terafiliasi israel padahal jelas terafiliasi banyak lembaga sumber yang menyebut hati2 lanjut boikot pokoo nya,positive,0.9876225590705872,0,Mon Oct 07 12:57:01 +0000 2024,,DanJenjen,uploaded_data
@fotodakwah danone jan banyak tingkah gegayaan pro Israel. boikot danone gaes!!,danone jan banyak tingkah gegayaan pro israel boikot danone gaes,positive,0.9967040419578552,0,Mon Oct 07 12:56:06 +0000 2024,Indonesia ,Ailiceeez,uploaded_data
Realiti: Ramai boikot ikut tekak sendiri banyak brand pro Israel masih lagi penuh dengan pembeli pembeli di Malaysia,realiti ramai boikot ikut tekak sendiri banyak brand pro israel masih lagi penuh dengan pembeli pembeli di malaysia,positive,0.9963622689247131,0,Mon Oct 07 12:55:48 +0000 2024,,danielmhdnizam,uploaded_data
@Mdy_Asmara1701 Jang pakai lagi dah produk2 Israel lanjutin boikot,jang pakai lagi dah produk2 israel lanjutin boikot,positive,0.9614697098731995,0,Mon Oct 07 12:50:29 +0000 2024,Indonesia,novhes0,uploaded_data
@Mdy_Asmara1701 Biar tau rasa emang enak di boikot makanya pergi dari Israel lanjutkan boikot sudah mulai ada penurunan kuantitas,biar tau rasa emang enak di boikot makanya pergi dari israel lanjutkan boikot sudah mulai ada penurunan kuantitas,positive,0.8496138453483582,0,Mon Oct 07 12:50:06 +0000 2024,,alustianal,uploaded_data
@Stakof Israel kian terdesak gais harus lanjutkan boikot ini,israel kian terdesak gais harus lanjutkan boikot ini,positive,0.995459258556366,0,Mon Oct 07 12:37:24 +0000 2024,,BlackSelera,uploaded_data
@Mdy_Asmara1701 tanpa pandang bulu semua brand yang berkaitan dengan Israel wajib diboikot. Lanjutkan boikot sampe keadilan datang!,tanpa pandang bulu semua brand yang berkaitan dengan israel wajib diboikot lanjutkan boikot sampe keadilan datang,positive,0.9911063313484192,0,Mon Oct 07 12:37:09 +0000 2024,Indonesia,ekorcincing,uploaded_data
